# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000270431.1	PHF5FP	processed_pseudogene	1	1	0	0.2149	0.0673	0.0673
ENSG00000270432.1	OR7E108P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270433.1	H3P37	transcribed_unprocessed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000270434.1	AC012044.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270435.1	AC068733.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270437.1	AC009501.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270440.1	AC012175.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270441.1	LAMB2P1	unprocessed_pseudogene	25	15	11	0.9256	0.2900	0.2900
ENSG00000270442.1	AC008725.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270443.1	AL139344.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270444.1	AZU1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270445.1	COPS5P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270446.1	RPL34P36	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270447.1	AC007179.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270449.1	AP001485.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270450.1	IGKV2OR2-7	IG_V_pseudogene	3	1	2	0.6573	0.2059	0.2060
ENSG00000270451.1	IGHD4OR15-4B	IG_D_gene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270453.1	AC007566.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270455.1	PABPC1P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270456.1	AL670379.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270457.1	AC093424.1	lncRNA	3	2	1	0.5912	0.1852	0.1852
ENSG00000270458.1	AC009779.5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270460.1	AC106900.1	lncRNA	32	18	14	6.7238	2.1066	2.1068
ENSG00000270462.1	AC005034.2	lncRNA	1	1	0	0.1609	0.0504	0.0504
ENSG00000270467.1	IGHV3OR16-12	IG_V_gene	3	1	2	0.5661	0.1774	0.1774
ENSG00000270469.1	AC006557.5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270470.1	AC064872.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270472.2	IGHV3OR16-9	IG_V_gene	35	22	14	7.9295	2.4844	2.4846
ENSG00000270474.2	IGHV3-29	IG_V_pseudogene	1	0	1	0.1936	0.0607	0.0607
ENSG00000270475.1	AC024563.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270477.1	AL033523.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270479.1	BNIP3P37	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270480.1	AC073413.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270482.1	AC026367.1	lncRNA	5	4	1	0.5451	0.1708	0.1708
ENSG00000270484.1	AL078595.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270487.1	AL355297.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000270488.1	AC079587.1	processed_pseudogene	1	1	0	0.2405	0.0753	0.0753
ENSG00000270490.1	AC110048.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270491.1	AL359999.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270492.1	AC137695.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270493.1	AL670379.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270494.1	AL513534.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270495.1	AC008825.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270496.1	BNIP3P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270497.1	BX322635.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270499.1	MKI67P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270500.1	COX6CP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270503.1	YTHDF2P1	processed_pseudogene	61	31	30	3.1967	1.0016	1.0016
ENSG00000270504.1	AL391422.4	lncRNA	84	96	92	2.0265	0.6349	0.6350
ENSG00000270505.1	IGHV1OR15-1	IG_V_gene	2	1	1	0.3774	0.1182	0.1182
ENSG00000270506.1	AC021646.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270507.1	AL049861.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270509.1	AL713998.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270510.1	AP000811.1	processed_pseudogene	0	1	1	0.0000	0.0000	0.0000
ENSG00000270512.1	AC005377.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270513.1	AC113368.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270516.1	AC079791.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270518.2	AC008626.1	unprocessed_pseudogene	1	1	0	0.2612	0.0818	0.0818
ENSG00000270521.1	AL450336.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270522.1	AL162713.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000270524.1	QTRT1P1	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000270526.1	SNRPGP19	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270528.1	FAM133EP	processed_pseudogene	1	1	0	0.0943	0.0296	0.0296
ENSG00000270531.1	AC022001.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270532.1	PEBP1P2	processed_pseudogene	11	2	9	1.3131	0.4114	0.4114
ENSG00000270533.2	CR382285.1	transcribed_processed_pseudogene	1	0	1	0.0359	0.0112	0.0112
ENSG00000270535.1	ELOCP34	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270538.1	AC121247.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270540.1	AC093915.1	lncRNA	0	3	1	0.0000	0.0000	0.0000
ENSG00000270541.1	AC069545.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270542.1	AL356218.1	processed_pseudogene	1	1	0	0.3562	0.1116	0.1116
ENSG00000270547.6	LINC01235	lncRNA	205	124	82	4.5169	1.4152	1.4153
ENSG00000270549.1	AL451044.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270550.1	IGHV3-30	IG_V_gene	859	419	442	132.7517	41.5922	41.5953
ENSG00000270552.1	DUXAP3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
