# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000094631.21	HDAC6	protein_coding	678	331	347	12.8658	4.3737	4.2326
ENSG00000094661.3	OR1I1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000094755.17	GABRP	protein_coding	37	22	17	1.6109	0.5476	0.5299
ENSG00000094796.5	KRT31	protein_coding	50	17	33	6.2286	2.1174	2.0491
ENSG00000094804.12	CDC6	protein_coding	386	163	223	14.6219	4.9707	4.8103
ENSG00000094841.14	UPRT	protein_coding	116	39	77	6.3262	2.1506	2.0812
ENSG00000094880.11	CDC23	protein_coding	761	378	401	33.1675	11.2753	10.9114
ENSG00000094914.14	AAAS	protein_coding	592	262	330	25.1959	8.5653	8.2890
ENSG00000094916.16	CBX5	protein_coding	851	375	476	11.3850	3.8703	3.7454
ENSG00000094963.14	FMO2	protein_coding	2	2	2	0.0649	0.0221	0.0213
ENSG00000094975.14	SUCO	protein_coding	450	193	257	11.4686	3.8987	3.7729
ENSG00000095002.15	MSH2	protein_coding	662	318	344	9.7399	3.3111	3.2042
ENSG00000095015.6	MAP3K1	protein_coding	286	115	176	7.4330	2.5268	2.4453
ENSG00000095059.16	DHPS	protein_coding	34	28	37	2.2923	0.7793	0.7541
ENSG00000095066.12	HOOK2	protein_coding	516	627	550	17.4472	5.9312	5.7398
ENSG00000095110.8	NXPE1	protein_coding	133	61	72	6.0993	2.0734	2.0065
ENSG00000095139.14	ARCN1	protein_coding	3208	1381	1827	154.5124	52.5264	50.8316
ENSG00000095203.14	EPB41L4B	protein_coding	1347	577	770	34.3946	11.6924	11.3151
ENSG00000095209.12	TMEM38B	protein_coding	266	124	142	11.8108	4.0151	3.8855
ENSG00000095261.14	PSMD5	protein_coding	732	342	390	33.4773	11.3806	11.0134
ENSG00000095303.17	PTGS1	protein_coding	208	90	118	7.2348	2.4595	2.3801
ENSG00000095319.14	NUP188	protein_coding	966	421	554	24.1691	8.2163	7.9512
ENSG00000095321.17	CRAT	protein_coding	712	316	419	37.6163	12.7876	12.3750
ENSG00000095370.20	SH2D3C	protein_coding	90	31	59	3.9124	1.3300	1.2871
ENSG00000095380.11	NANS	protein_coding	969	656	777	39.5351	13.4399	13.0063
ENSG00000095383.20	TBC1D2	protein_coding	603	299	304	33.7264	11.4653	11.0953
ENSG00000095397.16	WHRN	protein_coding	167	83	84	5.8902	2.0024	1.9378
ENSG00000095464.10	PDE6C	protein_coding	1	1	0	0.0599	0.0203	0.0197
ENSG00000095485.18	CWF19L1	protein_coding	405	200	244	20.4466	6.9508	6.7265
ENSG00000095539.15	SEMA4G	protein_coding	757	452	578	28.9923	9.8559	9.5379
ENSG00000095564.14	BTAF1	protein_coding	619	277	342	16.4270	5.5843	5.4042
ENSG00000095574.12	IKZF5	protein_coding	296	117	189	12.0841	4.1080	3.9754
ENSG00000095585.17	BLNK	protein_coding	140	59	97	4.5531	1.5478	1.4979
ENSG00000095587.9	TLL2	protein_coding	14	3	11	0.3453	0.1174	0.1136
ENSG00000095596.12	CYP26A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000095627.9	TDRD1	protein_coding	1	1	0	0.0383	0.0130	0.0126
ENSG00000095637.22	SORBS1	protein_coding	644	302	342	11.8311	4.0220	3.8922
ENSG00000095713.14	CRTAC1	protein_coding	7	12	9	0.3964	0.1347	0.1304
ENSG00000095739.11	BAMBI	protein_coding	242	102	140	22.7614	7.7377	7.4880
ENSG00000095752.7	IL11	protein_coding	34	15	19	2.5542	0.8683	0.8403
ENSG00000095777.17	MYO3A	protein_coding	3	2	1	0.0715	0.0243	0.0235
ENSG00000095787.23	WAC	protein_coding	1382	613	790	22.4531	7.6329	7.3866
ENSG00000095794.19	CREM	protein_coding	223	92	134	7.8723	2.6762	2.5898
ENSG00000095906.17	NUBP2	protein_coding	711	318	393	28.9149	9.8296	9.5124
ENSG00000095917.14	TPSD1	protein_coding	3	0	3	0.3813	0.1296	0.1254
ENSG00000095932.7	SMIM24	protein_coding	130	63	67	17.6596	6.0034	5.8097
ENSG00000095951.17	HIVEP1	protein_coding	268	107	161	4.8993	1.6655	1.6118
ENSG00000095970.17	TREM2	protein_coding	131	57	74	24.0686	8.1821	7.9181
ENSG00000095981.11	KCNK16	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000096006.12	CRISP3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000096060.15	FKBP5	protein_coding	371	169	202	7.0229	2.3874	2.3104
ENSG00000096063.16	SRPK1	protein_coding	1615	1386	1628	48.5523	16.5053	15.9728
ENSG00000096070.19	BRPF3	protein_coding	908	445	463	27.6236	9.3906	9.0876
ENSG00000096080.12	MRPS18A	protein_coding	539	507	674	78.2947	26.6162	25.7574
ENSG00000096088.16	PGC	protein_coding	4	1	3	0.3974	0.1351	0.1307
ENSG00000096092.6	TMEM14A	protein_coding	343	153	190	69.8443	23.7435	22.9774
ENSG00000096093.16	EFHC1	protein_coding	152	67	93	1.3445	0.4571	0.4423
ENSG00000096264.14	NCR2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000096384.20	HSP90AB1	protein_coding	20709	9211	11498	1398.0942	475.2811	459.9455
ENSG00000096395.11	MLN	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000096401.8	CDC5L	protein_coding	866	379	487	27.9163	9.4901	9.1839
ENSG00000096433.11	ITPR3	protein_coding	2413	1486	1813	49.1851	16.7204	16.1809
ENSG00000096654.15	ZNF184	protein_coding	74	37	43	4.7686	1.6211	1.5688
ENSG00000096696.14	DSP	protein_coding	5553	2453	3100	111.1838	37.7969	36.5773
ENSG00000096717.12	SIRT1	protein_coding	246	112	134	10.8438	3.6864	3.5674
ENSG00000096746.17	HNRNPH3	protein_coding	2244	1139	1403	84.0233	28.5636	27.6420
ENSG00000096872.17	IFT74	protein_coding	265	108	176	7.3263	2.4906	2.4102
ENSG00000096968.14	JAK2	protein_coding	297	131	166	7.5559	2.5686	2.4857
ENSG00000096996.16	IL12RB1	protein_coding	69	35	34	3.2351	1.0998	1.0643
ENSG00000097007.19	ABL1	protein_coding	1628	774	854	46.6697	15.8653	15.3534
ENSG00000097021.20	ACOT7	protein_coding	1560	683	895	89.6706	30.4835	29.4999
ENSG00000097033.14	SH3GLB1	protein_coding	1913	821	1092	55.9316	19.0139	18.4004
ENSG00000097046.13	CDC7	protein_coding	104	52	52	5.8136	1.9763	1.9126
ENSG00000097096.9	SYDE2	protein_coding	41	10	31	1.2878	0.4378	0.4237
ENSG00000099139.14	PCSK5	protein_coding	110	56	54	1.6588	0.5639	0.5457
ENSG00000099194.6	SCD	protein_coding	15703	7030	8673	602.3247	204.7599	198.1530
ENSG00000099203.7	TMED1	protein_coding	202	380	457	21.5707	7.3329	7.0963
ENSG00000099204.20	ABLIM1	protein_coding	2325	1053	1272	45.7192	15.5422	15.0407
ENSG00000099219.14	ERMP1	protein_coding	1437	641	822	44.2864	15.0551	14.5693
ENSG00000099246.17	RAB18	protein_coding	867	392	475	28.0203	9.5255	9.2181
ENSG00000099250.18	NRP1	protein_coding	352	163	219	6.1462	2.0894	2.0220
ENSG00000099251.14	HSD17B7P2	transcribed_unprocessed_pseudogene	29	11	18	3.8741	1.3170	1.2745
ENSG00000099256.19	PRTFDC1	protein_coding	68	31	37	5.8866	2.0012	1.9366
ENSG00000099260.11	PALMD	protein_coding	64	35	29	1.5947	0.5421	0.5246
ENSG00000099282.10	TSPAN15	protein_coding	2146	965	1181	162.8597	55.3640	53.5776
ENSG00000099284.15	MACROH2A2	protein_coding	334	156	179	4.4833	1.5241	1.4749
ENSG00000099290.17	WASHC2A	protein_coding	343	147	197	13.3681	4.5445	4.3978
ENSG00000099308.10	MAST3	protein_coding	258	157	154	7.6647	2.6056	2.5215
ENSG00000099326.9	MZF1	protein_coding	287	160	174	8.6775	2.9499	2.8547
ENSG00000099330.9	OCEL1	protein_coding	133	60	73	14.4012	4.8957	4.7377
